id,name,position,year,Estimate,Std. Error,z value,Pr(>|z|)
6467,Grace Ivancich,Skipper,28,0.972830074294561,0.727326701987487,1.33754208615772,0.181045754156564
6654,Efe Guder,Skipper,28,0.97226940999521,0.824077730007521,1.17982730826416,0.238068905943188
5788,Andreas Keswater,Skipper,24,0.971731888362542,0.698601574113883,1.39096721846798,0.164235367639126
5846,Ethan Burt,Skipper,26,0.971712115449105,0.699436748715076,1.38927804012904,0.164748218865317
6178,Hudson Mayfield,Skipper,27,0.970816847461587,0.707291638457326,1.3725835209632,0.169881857745629
5263,Will Glasson,Skipper,25,0.966807430381993,0.751129665875739,1.28713785955291,0.198046241563566
5483,Jacob Usher,Skipper,25,0.964619264304824,0.702420184225729,1.37327953547934,0.16966546204236
4826,Michael Dasaro,Skipper,23,0.964365031151646,1.51533497177178,0.636403863908768,0.524513223094517
6098,Posie Cabaniss,Skipper,27,0.959712609025173,0.997851766689246,0.961778734139426,0.336160762538512
5967,Kaitlyn Hamilton,Skipper,26,0.958155758569779,0.711775285786421,1.34614923797352,0.178254392035237
4192,AnaLucia Clarkson,Skipper,22,0.956232002954635,0.708460607435153,1.34973207108366,0.177101941080742
4950,Megan Geith,Skipper,23,0.954943174568841,0.714049788992217,1.3373621689835,0.181104446903255
6502,Marina Conde,Skipper,28,0.954216445732909,0.716859841538305,1.33110601325534,0.183154130647741
4603,Ryan Hamilton,Skipper,23,0.953224886175997,0.699373233632596,1.36297021438021,0.172891898028775
6155,Duncan Craine,Skipper,26,0.949693395134944,0.717503773265534,1.3236075272645,0.1856334239648
5207,Jack Merrill,Skipper,24,0.945430355607631,0.725405931571007,1.30331213801922,0.192468218823146
4602,Grace Woodcock,Skipper,23,0.945410976495239,0.755966869734979,1.25059842480488,0.211081025600891
5057,Hailey Feinzig,Skipper,22,0.942961320870144,0.73732344747631,1.2788977810182,0.200933054162522
4061,Clara Guarascio,Skipper,22,0.942051462696305,0.712843830929247,1.32153975642641,0.186321455503463
6082,Maddison Carew,Skipper,27,0.93973351791369,0.743759354033053,1.26349136023361,0.206412649623036
4642,Payton Canavan,Skipper,23,0.936193572512054,0.704673062886754,1.32855024807796,0.183996395375283
5055,Marina Garrido,Skipper,25,0.932009699258239,0.698787904741685,1.33375190516895,0.182285177765859
4203,Harrison Bailey,Skipper,23,0.929811563245069,0.702907150524882,1.32280851397052,0.185899065162747
3719,Carter Brock,Skipper,22,0.928475195618297,0.710443267413662,1.30689562165656,0.191248163303757
5272,Brent Penwarden,Skipper,24,0.927119423462199,0.710262415862101,1.30531955902085,0.191784056679135
4742,Ryan Palardy,Skipper,22,0.921599122242416,0.761597757908935,1.21008644349582,0.226245724497712
5300,Gregory Walters,Skipper,23,0.920843019593676,0.702629148345676,1.31056763267191,0.19000388052274
5898,Christopher Long,Skipper,23,0.918709237114374,0.800582777981269,1.14755058737457,0.251154138262495
4778,Andreas Keswater,Skipper,23,0.91846977877031,0.743554224565895,1.23524249937055,0.21674026660088
5692,Nalu Ho,Skipper,24,0.917076083510394,0.720121852355198,1.27350125608749,0.202840227122093
5319,Valerio Palamara,Skipper,24,0.915468220663226,0.691821677457116,1.32327195069711,0.185744956063328
5643,Diego Carvajal,Skipper,26,0.914518826108821,0.92993200556446,0.983425476955939,0.325398076451067
5969,Sidney Moyer,Skipper,27,0.914282876462052,0.696740944969097,1.31222785608302,0.189443265651728
6456,David Vinogradov,Skipper,28,0.914195761460451,0.711370200736993,1.28511956294111,0.198750506348637
5403,Celia Houston,Skipper,25,0.911628928200456,0.709075718426517,1.2856580820782,0.198562416554638
6664,Caden Harrison,Skipper,28,0.907958437125632,0.968482361418707,0.937506425822341,0.348498119948522
5983,Cooper Smith,Skipper,27,0.906419163064938,0.701705143699206,1.29173794891474,0.19644791064803
5502,Leopold Brandl,Skipper,24,0.906057819048104,0.725571185982249,1.24875110334146,0.21175612317222
5498,Davis Winsor,Skipper,24,0.904087894699635,0.766179115001234,1.17999548277713,0.238002011533252
5267,Christian Cushman,Skipper,25,0.893611216603317,0.692611344053323,1.29020586260354,0.196979191168795
3973,Brian Pribe,Skipper,22,0.893397840716637,1.01364272703038,0.881373502608734,0.378115694531233
4932,Luke Quine,Skipper,23,0.892203476403952,0.712844630876903,1.25161001115546,0.210712004874649
5255,Elizabeth Cutler,Skipper,24,0.884000297944579,0.689166520967937,1.28270928875506,0.199593944409364
6472,Owen Grainger,Skipper,28,0.883513310117349,0.729019602446247,1.21191982650768,0.225543071901967
6036,Andrew Liu,Skipper,27,0.880804874411717,1.09409095358872,0.805056354339276,0.420787160521326
5271,Ryan Potter,Skipper,24,0.872895833027199,0.696688073113354,1.25292202739514,0.210234084592984
5350,Morgan Carew,Skipper,25,0.872868038234434,0.714368561836822,1.22187353260629,0.221755455808897
4094,Teagan Cunningham,Skipper,22,0.868820819617088,0.700667760702636,1.23998971887307,0.214979196900731
5975,Rebecca Schill,Skipper,27,0.866215349125418,0.700841169093549,1.23596527619198,0.216471471155155
4071,Megan Gimple,Skipper,22,0.864688015210117,0.707873374260573,1.22152922634412,0.221885706772381
5534,Julia Conneely,Skipper,26,0.862165385101018,0.6916900267321,1.24646207373313,0.212594804595139
5250,Victroia Flatley,Skipper,24,0.861909558959056,0.762580725138198,1.13025353322805,0.258369408206874
6091,Maria Skouloudi,Skipper,27,0.857238699300308,0.719609536527191,1.1912553347157,0.233553362513975
6601,Theresa Straw,Skipper,28,0.856311228516369,0.83029055931269,1.03133923288881,0.302381766379707
5175,Naveen Kumanan,Skipper,23,0.854751134807072,0.987342058057272,0.865709232005076,0.386649635998859
6290,Alexa Shea,Skipper,26,0.85224678849801,1.06422551791022,0.800814088889293,0.423239281428989
5353,Nikhil Stewart,Skipper,25,0.849625181202377,0.917206448335431,0.926318368938964,0.354280552569053
6529,Savannah Young,Skipper,25,0.848182657526083,0.834186098020584,1.01677870146567,0.309258716342533
6153,Gianna Dewey,Skipper,27,0.846268104844807,0.699340786260042,1.21009402207257,0.226242816761399
5948,Hanna Progelhof,Skipper,25,0.844611386959186,0.841921092388144,1.00319542365118,0.315766580604966
4756,Christiana Scheibner,Skipper,23,0.839249774130306,0.715911955937794,1.17228070738244,0.241084374688938
5019,Fredrikke Foss,Skipper,25,0.838088726793133,0.847153967670249,0.989299181467512,0.322516784426427
5111,John Vail,Skipper,24,0.835554783340469,0.70554717345904,1.18426494325539,0.236308201419538
5808,Agija Elerte,Skipper,26,0.835503707380336,0.703123437256976,1.18827458040625,0.23472524904101
6463,Pierson Falk,Skipper,28,0.83491262689248,0.752213134140087,1.10994156974796,0.267024205851401
6319,Timothy Hesse,Skipper,27,0.832725283720576,0.764089675448317,1.08982664008906,0.27578951658582
5264,Liam Gronda,Skipper,25,0.830400227217964,0.703304856805256,1.1807116347668,0.237717297918535
4946,Michaela ODonnell,Skipper,24,0.830377400790291,0.699223147973509,1.18757138289385,0.235002317871124
4949,Elizabeth Gildea,Skipper,24,0.826571932011948,0.689352908102825,1.19905482706494,0.230506627446284
5230,Griffin Richardson,Skipper,25,0.826002153045272,0.696549726639429,1.18584807581563,0.235682301790996
6011,Raam Fox,Skipper,26,0.818247523706697,0.738945243285871,1.10731820949032,0.268156374140558
6470,Jack Crager,Skipper,27,0.815546590306822,0.738840095637608,1.1038201569218,0.269671159202977
5380,Seamus Hendrickson,Skipper,25,0.815260803176439,0.731430329030696,1.11461170096246,0.265016853983641
5161,Asher Green,Skipper,24,0.813810157376362,0.692600602661576,1.17500642397508,0.239992145737445
5603,Madeline Koelbel,Skipper,26,0.812618197034746,0.720629057643108,1.12765116590288,0.259467269009485
6483,Sophia Hubbard,Skipper,28,0.812321616882419,0.710319272937667,1.14360069877155,0.252789271758823
6643,Patrick Shachoy,Skipper,28,0.808414796160334,0.724267150963051,1.11618315850083,0.264343741942858
5355,Will Cornell,Skipper,25,0.800991526886505,0.724269090346159,1.10593084471364,0.268756453028214
6375,Lars Osell,Skipper,24,0.797420985662356,0.857601025218275,0.92982746313695,0.352460424532476
5195,Gavin Sanborn,Skipper,25,0.796911005684978,0.698306127341795,1.14120580427747,0.253784289514617
5124,Christine Reimer,Skipper,24,0.785690223722316,0.697644476160832,1.12620432121244,0.260079044879561
6018,Adra Ivancich,Skipper,26,0.783704522117363,0.711356434547358,1.10170441153884,0.270590198439478
4626,Grace Cannon,Skipper,23,0.782144255373805,0.704889116401267,1.1095989953242,0.267171864405021
5054,Tyler Miller,Skipper,23,0.781763021793103,0.735269955069866,1.06323264863831,0.287676459897147
3972,Allison Marozza,Skipper,21,0.778030929804654,0.787813891177933,0.987582141565628,0.32335733596826
5347,Thomas Pentimonti,Skipper,24,0.77112382920386,0.753030041428563,1.0240279760167,0.305822061211597
5003,Helen Horangic,Skipper,25,0.769936053315976,0.774959462353059,0.993517842827765,0.320457659539847
6053,Matias Martin,Skipper,27,0.766881660080027,0.726650663663484,1.05536497581068,0.291258434783393
6054,Laura Slovensky,Skipper,25,0.76651473952489,0.703614921666087,1.08939523014927,0.275979633919699
5968,Ben Sheppard,Skipper,27,0.763771539255146,0.740262620081909,1.03175753919688,0.302185715038465
5340,Mercy Tangredi,Skipper,25,0.763719462312284,0.697094322472036,1.09557550204108,0.273264587410449
5763,Tessa Greene,Skipper,26,0.762677468597778,1.09758603175842,0.694868052735612,0.487137995334674
6507,Mairéad Reitzel,Skipper,28,0.760279311916846,0.734368896862218,1.03528256052964,0.300536971800048
4262,Matthew Snyder,Skipper,22,0.760150677767599,0.751555496562728,1.01143652231163,0.311807548324395
5015,Katie Nelson,Skipper,24,0.757535208279613,0.696444544795478,1.08771791514581,0.276719656385388
5284,Izaiah Farr,Skipper,23,0.75595584660516,0.829223500680529,0.911643056407302,0.361956648989831
5307,Nolan Cooper,Skipper,25,0.755273407951884,0.69152828560717,1.09218006504064,0.274753962919527
5500,Alex Heim,Skipper,24,0.75384465192479,0.71683528225809,1.05162883382374,0.292969873500371
4765,Dane Phippen,Skipper,23,0.753073329605233,0.82688167111244,0.910738931475033,0.362432946022636
5617,Porter Bell,Skipper,26,0.751115294399568,0.692565928416359,1.08453977243306,0.278125542462532
6552,Buck Rathbun,Skipper,28,0.748706589042631,0.744297819930946,1.00592339382654,0.314452421950361
5619,Stefano Chiampo,Skipper,26,0.746080476560952,1.08830968492271,0.685540601996879,0.493002848741728
5049,Meredith Broadus,Skipper,25,0.743156634739931,0.692282650398158,1.07348730220599,0.283052532835035
5672,Gavin Dempsey,Skipper,26,0.742802256204479,0.716755849420573,1.03633930131852,0.300043877106687
6443,Maddy Saffer,Skipper,24,0.739532686762452,0.996947172460735,0.741797265884295,0.458210177374031
4958,Andrew Powers,Skipper,24,0.737510625355794,0.709610744182358,1.03931716282789,0.298657255368413
5877,Toby Sullivan,Skipper,24,0.735455931643139,0.708557560699128,1.03796215358632,0.299287675225488
6428,Katie Coughlin,Skipper,24,0.732200958630352,0.725314690877823,1.00949417933917,0.312737691734963
6051,Reid Nelson,Skipper,27,0.731330837111082,0.749856328877876,0.975294611709797,0.329414142508558
4579,John Patrick Panarella,Skipper,22,0.725677276678589,0.832523616982291,0.871659688537131,0.383394057831527
5276,Kevin Carse,Skipper,25,0.723384940841403,1.08838699643957,0.66463945564198,0.506281126836518
4148,Adeline Schoen,Skipper,22,0.72226378174863,0.710300582512681,1.01684244604394,0.309228386233712
5026,Caylin Schnoor,Skipper,25,0.722203428654551,0.691032589792611,1.04510762491143,0.295973230387535
6160,Noah Kuzloski,Skipper,27,0.717130357495988,0.752106436242632,0.953495839071161,0.340338903398036
5830,Lucas Quinn,Skipper,23,0.717002603867609,0.797527012669854,0.899032374423687,0.368635416686656
5089,Max Kleha,Skipper,25,0.71698394272886,0.701867881186334,1.02153690451966,0.307000133722074
6527,Cameron Silvers,Skipper,27,0.716644680804599,0.802240137416053,0.89330444511646,0.371694158186598
5639,Sophia Peck,Skipper,26,0.716575452428746,0.751250987412274,0.953842942552435,0.340163148755513
5050,William Wiegand,Skipper,25,0.715299243605984,0.698677281849743,1.02379061433375,0.30593418444799
5513,Harrison Bailey,Skipper,22,0.712335164222654,1.41336315647848,0.504000094354732,0.614261310678398
4123,Meghan Haviland,Skipper,22,0.711863429880643,0.707835538425055,1.00569043405838,0.31456450618046
5412,Liam Lawless,Skipper,25,0.710859866837077,0.712344255894644,0.997916191440749,0.318319999895177
5404,Megan Geith,Skipper,24,0.710134379884638,0.698608993689178,1.01649762069995,0.309392479950537
5743,Maisie MacGillivray,Skipper,25,0.707080888124558,0.699149111571635,1.01134489970972,0.311851383257071
4633,Hailey Pemberton,Skipper,23,0.701833849173507,0.695948452156923,1.00845665652153,0.313235285591886
5112,Lily Flack,Skipper,25,0.701242317987892,0.694050327498015,1.0103623472318,0.312321720454665
5698,Iain Jaeger,Skipper,23,0.698834894578896,0.771353391377232,0.90598537893396,0.364943591348638
5410,Connor Vogel,Skipper,25,0.696786507565731,0.775730600697678,0.898232591235996,0.369061561466865
5640,Alvaro Nadal-Alvarez,Skipper,26,0.696126300512843,0.703998222777301,0.988818264010095,0.322752066643613
5316,Lucija Ruzevic,Skipper,24,0.692520738923598,0.702650935920719,0.985582888345766,0.324337838387762
6629,Evelyn Hannah,Skipper,28,0.691074901466501,0.797401103182196,0.866659073719138,0.386128835786542
6488,Kiana Beachy,Skipper,28,0.683139190824583,0.712063405534735,0.959379720281467,0.337367487640845
5974,Shea McGrath,Skipper,27,0.682043627454978,0.700275007534581,0.973965399473859,0.330073719403841
4631,Aili Moffet,Skipper,23,0.678077303536556,0.694384488101431,0.976515626653093,0.3288090078822
6289,Morgan Rice,Skipper,25,0.677687670128338,0.756326448657458,0.896025349016009,0.370239224842605
5157,Quinn Collins,Skipper,25,0.67028368492516,0.743312688041193,0.901751975593903,0.367188636110575
4383,Kai Ponting,Skipper,23,0.670148130913134,0.706910456772614,0.94799578149216,0.343131601777288
5993,Tryg van Wyk,Skipper,26,0.667312470803749,0.725628294992341,0.919634026689646,0.357764039049426
4206,Carolina Cassedy,Skipper,22,0.66376443595965,0.754432227294231,0.879819832644529,0.378956918981528
6118,Fiona Froelich,Skipper,28,0.663669204516728,0.747517304720602,0.887831225211283,0.374631543821663
5929,Maxwell Miller,Skipper,25,0.661964124564612,0.730739503459489,0.905882494966703,0.364998050577092
6270,Jan Matteo Bassi,Skipper,27,0.64963687762024,0.755897160606737,0.859424947566671,0.39010611076935
5223,Nicholas Hardy,Skipper,24,0.64831905730139,0.760444043859799,0.852553271389576,0.393907085360482
4748,Charles Bresnahan,Skipper,24,0.647301213110914,0.703408216151794,0.920235502297896,0.357449705512195
4072,Owen Ward,Skipper,22,0.647151673008393,0.746051336578584,0.867435846943526,0.385703247915494
5061,Erin Pamplin,Skipper,24,0.645147448551525,0.719031341086251,0.897245240488254,0.36958806940191
4108,Sarah Hardee,Skipper,22,0.645084740315884,0.790001995993275,0.816560899323823,0.41417940778479
6519,Charlotte West,Skipper,28,0.644689818714549,0.730425089789704,0.88262277367849,0.37744011979405
5606,Adam Strobridge,Skipper,26,0.643434391453769,0.698260326832172,0.921482098765178,0.356798783093405
5371,Jordan Byrd,Skipper,24,0.642484762449604,0.696266693529167,0.922756708629908,0.356134005883246
4833,Tye Rubin,Skipper,22,0.64158616896013,0.763903300599542,0.839878775830118,0.40097635887293
5454,Anthony Purcell,Skipper,24,0.635171370772193,0.746898491988487,0.850411906819038,0.395096118596993
5520,Iona Wyper,Skipper,26,0.633546983535094,0.780158141528785,0.81207507787281,0.41674855264815
5090,Gannon Troutman,Skipper,25,0.63344005383382,0.754724081149906,0.83930017559358,0.401300884725117
5709,Leah Rickard,Skipper,26,0.633302768296023,0.700868471880599,0.903597170802561,0.366209042028824
5265,Stefanos Pappas,Skipper,25,0.632635620386311,0.700037738915003,0.903716450154303,0.366145774067084
4981,Charlotte Versavel,Skipper,25,0.624882977224035,0.732654739790608,0.852902388105243,0.393713437266117
4675,Miya Preyer,Skipper,23,0.623505148716025,0.739089788691088,0.843612181167107,0.398886155165416
5812,Peter Schnell,Skipper,26,0.619347630443785,0.720339883135681,0.859799165565745,0.389899759333445
5210,Ethan Stoffman,Skipper,24,0.617189140120566,0.740037013709224,0.833997663207522,0.404282300655371
6546,Brayden Benesch,Skipper,28,0.613916958930693,0.725591385708499,0.846091851450575,0.397501506120414
5737,Henry Haddon,Skipper,25,0.610008366451615,0.723978084018409,0.842578497771355,0.399464220890416
4524,Michael Bisson,Skipper,22,0.609972366111859,0.791630974604966,0.770526148773099,0.440987849980712
4075,Daniel Hodges,Skipper,22,0.608815223714448,0.715468041054486,0.850932800320683,0.394806683081701
5670,Brooks Turcotte,Skipper,26,0.607167807132861,0.697929504594277,0.869955780828928,0.384324569956684
5591,Cho-Cho Williams,Skipper,26,0.59980921671559,0.695439247189964,0.862489741755613,0.388418075669409
5620,Blake Vogel,Skipper,26,0.598596004671722,0.707016408911503,0.846650794984092,0.397189792497837
5899,Samuel Rooks,Skipper,27,0.597914131593646,0.724352875701416,0.825445927876886,0.409118469247173
5103,Audrey Commerford,Skipper,25,0.595902484589393,0.689440116563082,0.864328126944538,0.387407663143323
6489,Ella Demand,Skipper,28,0.59566059681213,0.71491664315097,0.833188879457019,0.404738213355758
5992,Julian Henderson,Skipper,27,0.595100461625871,0.734336533849964,0.810392012645607,0.417714907032529
6505,Scott Opert,Skipper,28,0.594889248047858,0.8363513436501,0.711291077086783,0.47690387978325
6222,Genevieve Lau,Skipper,25,0.594004179767475,0.865194781203122,0.686555435460978,0.492362919579715
4149,Lera Anders,Skipper,22,0.591584053356927,0.751574577832107,0.787126215821899,0.431207984265604
6491,Eric Brieden,Skipper,28,0.589906591656486,0.793051057128606,0.743844404914302,0.456970612517818
5919,Katherine McGagh,Skipper,26,0.584204980834,0.694286940981021,0.841446016554083,0.400098115419842
5990,Gavin VanManen,Skipper,27,0.580513149152723,0.74901130199774,0.775039238532711,0.438316473783017
6712,Drew D’Orsi,Skipper,28,0.58027851169952,0.765581518451736,0.757957836904213,0.448476224194982
5523,Sophie Heldman,Skipper,24,0.576333191167109,0.778157917347774,0.740637829826943,0.458913064208655
3836,Hunter Cutting,Skipper,21,0.57565741899734,0.803124336310278,0.716772475905824,0.473514497551935
6014,Margaux Cowles,Skipper,27,0.575528319768591,0.76753189489087,0.74984287115576,0.453349345083103
6090,Bryce Vitiello,Skipper,27,0.570291137205353,0.71822150004777,0.794032394139443,0.427176573007715
5142,Olivia Lowthian,Skipper,25,0.568919687889446,0.690143259133902,0.824350133627928,0.409740640245344
5045,Rachel Bartel,Skipper,24,0.568109618986097,0.729557349186641,0.778704538607505,0.436153781943981
6592,Defne Melikoglu,Skipper,27,0.567004951452081,1.23580168016561,0.458815488401098,0.646366671400593
6424,Oliver Nairn,Skipper,27,0.564197705233191,0.749550169971054,0.752715065430482,0.451621154860525
5043,Ella Reinemann,Skipper,23,0.562334736536554,0.747359711455271,0.752428486466799,0.451793421002851
5206,Amelia Popp,Skipper,25,0.558354286330559,0.764684218472307,0.73017629086951,0.465282432892191
4773,Sean Caulfield,Skipper,23,0.556872236986581,0.741003511165893,0.751510928889392,0.452345226014499
6012,Xavier Stoldt,Skipper,26,0.552381327768684,0.764718765029083,0.722332644403824,0.470089987208952
5700,Luke Koerschner,Skipper,24,0.54969303757509,0.869028435483739,0.632537458074208,0.527035739850866
5593,Joshua Bendura,Skipper,26,0.54891328054724,0.696106190030002,0.788548196250893,0.43037611879726
6605,Marco Welch,Skipper,28,0.548177103876937,0.789622553516096,0.694226756107673,0.487540015680147
5411,George Lockwood,Skipper,25,0.543179707649667,0.784829267057587,0.692099199722902,0.488875034216065
4357,Hayden Lahr,Skipper,22,0.540967166658719,0.774537454680244,0.698439001742077,0.484902692547805
5202,Aidan Lane,Skipper,24,0.536513682839958,0.746612576284361,0.71859716790468,0.472389158878589
6648,Ava Cornell,Skipper,28,0.533014699179465,0.776578263583458,0.686363144803862,0.492484139150353
6022,Maya Conway,Skipper,26,0.530900291470441,0.710219839198488,0.747515434192296,0.454752489819352
5218,Zachary York,Skipper,24,0.529675009653653,0.765236899063853,0.692171287481859,0.488829767713523
6468,Peter Cotoia,Skipper,26,0.521785663917217,0.810924681478429,0.643445286393218,0.51993520623744
5951,Ava Hurwitz,Skipper,27,0.520902305077958,0.702911157852326,0.741064214529647,0.458654506084031
6283,Jessica Baugh,Skipper,27,0.517069795628587,1.09278576414221,0.473166665045702,0.636094278226532
5529,Gavin Monaghan,Skipper,26,0.516146263229092,0.696169981200129,0.741408387559755,0.458445860395422
5754,Kathryn Thorsen,Skipper,25,0.51551422970739,1.10320785974481,0.467286581720545,0.640294855321211
5852,Ashley Hoguet,Skipper,26,0.51210749117748,0.847787621448745,0.604051625927686,0.54580931939832
5118,Julia Shannon-Grillo,Skipper,24,0.50894630486921,0.704953328346432,0.721957446549002,0.470320640438278
4611,Nathan Whisner,Skipper,23,0.508346992644253,0.743079770212301,0.684108238472184,0.493906819969335
6157,William Hurd,Skipper,27,0.507696896447513,0.707146908580124,0.71795109373654,0.472787442386841
4896,Alec Deakin,Skipper,23,0.507191530988089,1.0357831236573,0.489669622340652,0.624367701160195
4420,Cooper Soderlund,Skipper,22,0.497181406865715,0.864530290209149,0.575088475784274,0.565231461466302
4801,Caroline Sandoval,Skipper,23,0.49611344557284,0.694775864372466,0.714062579046178,0.475188484129189
4426,Molly Hanrahan,Skipper,22,0.490989659701991,0.698831676565812,0.70258643986318,0.482313515534473
6183,Caroline Odell,Skipper,27,0.487342909793208,0.716562793865907,0.680111937104575,0.496433586617865
6010,Lina Carper,Skipper,27,0.484673254174449,0.698705007626913,0.69367365180421,0.487886893216178
6291,Audrey Permenter,Skipper,27,0.481821749961258,1.05001191419456,0.458872650345929,0.646325619871527
5322,Stefano Palamara,Skipper,25,0.481078235436421,0.69082732616862,0.696379858197731,0.486190973508769
4988,Nilah Miller,Skipper,25,0.474117206298765,0.693221190758297,0.683933515910181,0.494017148849229
6647,Lola Kohl,Skipper,28,0.471973331229357,0.779417457215652,0.605546266458296,0.544816092918074
6668,Adam Pickhardt,Skipper,27,0.468855445357908,0.918048396363492,0.510708855017998,0.609554939280659
5383,Thomas Pappas,Skipper,25,0.467877857470203,0.719671909480916,0.650126608120182,0.515610443130329
5514,Vivian Bonsager,Skipper,25,0.459022661959747,0.699859374768829,0.655878421449119,0.511902353271547
5344,Sean Ross,Skipper,25,0.458718476320428,0.979756940207748,0.468196199991358,0.639644289391653
5716,Gavin Valentine,Skipper,26,0.458509649682453,1.07852742503846,0.425125628739671,0.670745095876986
5847,Lucian Sharpe,Skipper,24,0.457889790520851,0.810710363155506,0.564800712228002,0.572209322548354
6184,Christian Ehrnrooth,Skipper,24,0.456624236309573,0.762037651358832,0.599214796664366,0.549029656873761
5902,Walter Chiles,Skipper,26,0.448700579499656,0.755414162837751,0.593979569848267,0.552525777574369
4444,Luke Hayes,Skipper,22,0.448141350493615,0.7019215964065,0.638449298024,0.523181248805952
5772,Morgana Manti,Skipper,26,0.445707391576132,0.708618381319201,0.628980849673107,0.529361593585503
6195,Jake Weinstein,Skipper,27,0.444535468762978,0.71070504583202,0.625485173307812,0.531652676499074
5757,Kate Sargent,Skipper,24,0.443880281211797,0.795941620937958,0.557679444742087,0.577063296370947
6017,Lizzie Cochran,Skipper,27,0.43584005129031,0.693116241818451,0.628812347762686,0.529471915244149
6558,Grant Schmidt,Skipper,28,0.433695402610078,0.7449970098964,0.582143816483757,0.560469813491844
5756,Ronan Sulkin,Skipper,26,0.43289645673201,1.42666292881153,0.303432890831915,0.761559983195076
5408,Ethan Homberger,Skipper,25,0.425159096327746,1.43311768712504,0.296667259184173,0.766720555655525
5219,Fritz Baldauf,Skipper,24,0.423143398687355,0.696010024766574,0.607955896654315,0.543216725244526
6710,Ben Visco,Skipper,28,0.422198602159382,0.912388321487304,0.462740033181427,0.643550719283123
5128,James Jagielski,Skipper,25,0.419415337143948,0.694574984313034,0.603844576347317,0.545946979866102
5228,Hilton Kamps,Skipper,25,0.416282390468148,0.696076014398409,0.598041567095117,0.549812197861234
6662,Mira Herlihy,Skipper,27,0.415236261603094,0.779585251254582,0.532637400380339,0.594284607183018
5155,Spencer Kriegstein,Skipper,25,0.412534643542471,0.816432477737376,0.505289359244687,0.613355615385861
6459,John Mason,Skipper,28,0.406747114025443,0.753523123590222,0.539793804983002,0.589339239854643
6326,Jack Baldwin,Skipper,26,0.405359356277728,0.831626447574099,0.487429611528329,0.625953913212509
5085,Lucy Paskoff,Skipper,24,0.404842032480443,0.69145701901363,0.585491247247665,0.558217450238567
5994,Milo Miller,Skipper,27,0.404368453183705,0.71687759391759,0.564069035794401,0.572707150059713
5213,Ted Lutton,Skipper,24,0.399502994903492,0.72623164459843,0.550104085762329,0.582247984475082
5958,Yasar Akin,Skipper,27,0.394274754489815,0.710169150917574,0.555184288109942,0.578768614642631
6474,Gabby Collins,Skipper,28,0.394126282314284,0.750235531065605,0.525336732258579,0.599349126636629
5884,Nithya Balachander,Skipper,25,0.393110587883434,0.725494280639234,0.541852083984815,0.587920407863854
4293,Olivia Mitchell,Skipper,22,0.38873811024541,0.729756787866672,0.532695435943562,0.594244426037349
5706,Laura Smith,Skipper,26,0.386429272461782,0.691423826582251,0.558889146721953,0.576237376930881
6249,Nathan Lemke,Skipper,25,0.385243815132592,0.77805202052244,0.495138891707925,0.620502082395267
5018,Heidi Hicks,Skipper,25,0.384763948762148,0.702047691500027,0.548059559800054,0.583651007287846
4781,Griffin Sisk,Skipper,23,0.38138145391375,0.738704796317762,0.51628398220078,0.605656081872534
6675,Kevin McNeill,Skipper,28,0.379866568783655,1.50705515916576,0.252058835719014,0.800995587180329
5791,Ossian Kamal,Skipper,26,0.379694014552201,0.707762271704486,0.536471114287843,0.591632994260297
5256,Emily Pytell,Skipper,25,0.37928980480961,0.887486923830795,0.427375090973086,0.669106147224899
5226,Aden Anderson,Skipper,25,0.377534187911012,0.714837155976584,0.528140129195214,0.597402080159875
5598,Sam Harris,Skipper,26,0.374552494609761,0.702548059257041,0.533134338177317,0.593940590612465
5710,Emma Friedauer,Skipper,26,0.374022014436138,0.732841628678115,0.510372227504041,0.609790710008579
5046,Odey Hariri,Skipper,24,0.373722214498721,0.707923000783084,0.52791364892131,0.597559270951092
4399,Karina Bertelsmann,Skipper,22,0.368350781333269,0.71836750810112,0.512760915797738,0.608118572626828
4983,Renato Korzinek,Skipper,25,0.366996056109091,0.700820774710999,0.523666063210571,0.600510823650076
5949,Ella Bilow,Skipper,26,0.36567239045469,0.781437343060847,0.4679484461574,0.63982145739321
5959,Jakub Fuja,Skipper,27,0.358285259095787,0.702340585645664,0.510130364695376,0.60996013344327
6406,Marcus Adam,Skipper,23,0.356917720526517,0.758863592098214,0.47033185442414,0.638117942449252
5515,Sadie Thomas,Skipper,25,0.353341438606118,0.822465289363121,0.429612584477248,0.667477481248136
6261,Arden Rathkopf,Skipper,27,0.352713739472646,0.820336221615501,0.429962410751584,0.667222984853645
6503,James Lilyquist,Skipper,28,0.351171551787365,0.881395611922058,0.39842670764104,0.690315674197217
4478,Luke Healy,Skipper,22,0.350519141584169,0.771949125895595,0.45407026166071,0.649778256669679
4364,Paul Kuechler,Skipper,22,0.348432387707936,0.710448256902358,0.490440203523258,0.623822433533408
5270,Ben Hosford,Skipper,25,0.34197458098405,0.69532135308366,0.491822348713206,0.622844936088036
5642,Noah Frank,Skipper,26,0.341968474977702,0.907002493557129,0.377031460670579,0.706150225019179
6466,Benjamin Reeser,Skipper,28,0.336007408810485,0.722290696746369,0.465196921854406,0.641790442854756
5805,Daniel van Heeckeren,Skipper,26,0.330977372204453,0.710526284680389,0.465820025719857,0.641344329629445
5571,Mary Castellini,Skipper,25,0.3291637162937,0.694204169662792,0.474159808711017,0.635385951464061
