"","Estimate","Std. Error","z value","Pr(>|z|)"
"287",-0.737066146718181,0.502882994635311,-1.46568119141253,0.142735160547638
"288",-0.33067795953302,0.683298326517202,-0.483943757360709,0.628425784809442
"289",0.474468921563686,0.204923130929816,2.31535073376458,0.0205937453640878
"290",-4.25784427174292,3.39096456520737,-1.25564398856599,0.209245075218392
"291",-0.440718074345595,0.25342821422048,-1.7390252924332,0.0820303141365653
"292",-1.46295726378306,0.333979370105551,-4.38038212755688,1.18471365346869e-05
"293",-1.00428996371536,0.424665023764937,-2.36489917349835,0.0180349801585157
"294",-0.362480831927839,0.430526045595161,-0.841948671018834,0.399816685230877
"295",-2.32045756524155,0.292153554114645,-7.94259570886812,1.97993472121629e-15
"296",-1.89451606131161,0.455850445870186,-4.15600352807621,3.23862823979571e-05
"297",-1.39274395630576,0.409597002114394,-3.40027868640696,0.000673172051180296
"298",-1.2455793469582,0.314269323049311,-3.96341372066645,7.38855741348399e-05
"299",-3.3379250309402,0.509923991437292,-6.5459266223811,5.91276085663989e-11
"300",-0.427977917481855,0.362314412113537,-1.18123348995497,0.237509980573442
"301",-1.44450821639829,0.366568265716329,-3.94062539367804,8.12694549051854e-05
"302",-0.928489807493458,0.415128483585782,-2.23663237818177,0.0253103769377368
"303",-1.71839300569116,0.340064822164177,-5.05313367832427,4.34619476384836e-07
"304",-3.57441627663167,0.540677075228011,-6.61100024469187,3.81731856543674e-11
"305",-2.61873162155917,0.559976080540703,-4.67650621617725,2.91803758539801e-06
"306",-6.74908382714946,1.21063785524,-5.57481644732768,2.47790992330756e-08
"307",-1.93962549924036,0.37863947198068,-5.12261832897159,3.01321881465914e-07
"308",-1.98371824431009,0.493222572014032,-4.02195348888788,5.77174567100001e-05
"309",-5.39711926633375,1.12685862354036,-4.78952652407905,1.67175300739421e-06
"310",-2.20399684805058,0.620359178440798,-3.55277543179111,0.000381189729172775
"311",-1.50809854829694,0.710184386040059,-2.12353098426452,0.0337093819422761
"312",-2.44370053181657,0.634402369363016,-3.85197258054098,0.000117170145353435
"313",-2.4034650672541,0.618310535340683,-3.8871488190474,0.000101428574855037
"314",-2.41809758033928,0.615215087390928,-3.93049135156001,8.47724429618474e-05
"315",-1.98928377858878,0.619908763021525,-3.20899444765504,0.00133200064307217
"316",-3.39548989564744,0.489447938792642,-6.93738726129555,3.99417834869407e-12
"317",-4.67107419890907,0.691312114436588,-6.75682387356388,1.41049476255321e-11
"318",-3.79375120819455,0.642626581903257,-5.90350806366997,3.55852222926784e-09
"319",-3.78121501591877,0.628551431553311,-6.01576072553747,1.7904387257042e-09
"320",-4.79593056662055,0.669747583672923,-7.16080308990361,8.02057879779274e-13
"321",-2.77170156781927,0.684127081733435,-4.05144254894333,5.09028256284599e-05
"322",-8.17268238612336,3.25912093426234,-2.50763397583868,0.0121542495677694
"323",-1.95354699345335,0.303882014241495,-6.42863645066162,1.28753646775836e-10
"324",-2.7538349951909,0.491101050335923,-5.60747119825384,2.05304164101774e-08
"325",-2.55874285145498,0.471963760092666,-5.42148162170882,5.91070747146128e-08
"326",-3.15854711103922,0.385019751356359,-8.20359760742714,2.33298075474581e-16
"327",-4.54043042043242,0.639305732600193,-7.10212686810349,1.22851371886141e-12
"328",-3.49953329644773,0.493896117611304,-7.0855655099558,1.38477643167314e-12
"329",-3.8778909097721,0.406964102661125,-9.52882793449029,1.59068942981094e-21
"330",-4.35541291278171,0.500058315030233,-8.70980999989648,3.0438456517232e-18
"331",-5.21171662786861,0.539581339094568,-9.65881554876232,4.51048607996775e-22
"332",-3.64811842118569,0.493440251063036,-7.39323233831538,1.43301755655312e-13
"333",-4.89924182663799,0.53763113001594,-9.11264536801046,8.03972590524938e-20
"334",-6.33948274709359,0.745079537075948,-8.50846444122299,1.76251934696172e-17
"335",-7.36726614669909,1.06208052559568,-6.93663612988956,4.01546309266975e-12
"336",-4.82421182042787,0.894636425495334,-5.3923713398511,6.95338845219385e-08
"337",-1.40422488895095,0.375174153869391,-3.74286148037746,0.000181936533454819
"338",-0.0193300587510878,0.180133105723218,-0.107309862190403,0.914543160826389
"339",-0.694685242729594,0.330171031472313,-2.10401633248024,0.0353770223411102
"340",-1.07048072348668,0.292088204291994,-3.66492281357772,0.000247413188647631
"341",-0.24386675147691,0.226729700283988,-1.07558361860602,0.282113516912384
"342",-0.628011087535327,0.234745610919893,-2.67528361903915,0.00746660546395541
"343",-1.11574462820969,0.32956217066286,-3.38553610678542,0.000710393631049447
"344",-0.0937612212409471,0.262834250165294,-0.356731366562697,0.7212929213316
"345",-2.35892453796253,0.414082026050422,-5.69675665583052,1.22108017204819e-08
"347",-1.12853892918431,0.779619749580294,-1.44755046263497,0.147742813829643
"348",-0.967436128771168,0.337853099036876,-2.86348158868176,0.00419013164617901
"349",-1.35579046640473,0.344036329082957,-3.94083517289771,8.11984078779686e-05
"350",-0.244937514956842,0.338106140225976,-0.72443971231382,0.468795826812202
"351",-0.282073170562638,0.23136983429956,-1.21914410932858,0.222789500753221
"352",-3.28569777524821,0.476773212707543,-6.89153183877318,5.5194764581006e-12
"353",-0.917480525552342,0.366147519571259,-2.50576742026456,0.012218596244688
"354",-1.82896054463722,0.450513463984048,-4.05972449405414,4.91306515562541e-05
"355",-2.35063728409092,0.797729256081874,-2.94666049435909,0.00321225673329738
"356",-2.0299283892644,0.504131496669081,-4.0265851324042,5.65927553508694e-05
"357",-0.407069978233304,0.677255067181453,-0.601058593666071,0.547800960727424
"358",0.271699156330948,0.248641815221236,1.09273315950174,0.274510976215081
"359",-0.438436409491258,0.257649484309354,-1.70167780722137,0.0888157828726418
"360",-0.448010634406928,0.228247796859872,-1.96282566828882,0.049666434168989
"361",-0.693673803435297,0.245004543599565,-2.83126913992679,0.00463636897514821
"362",0.0437903865361549,0.250222682315411,0.175005663479205,0.861075183451331
"363",-0.33831324572997,0.279871813757241,-1.20881499708085,0.226733928617641
"364",-0.268562997076566,0.270562005821174,-0.992611642796848,0.320899248688349
"365",-0.666931495805782,0.432390445977084,-1.54242884414039,0.122969416786422
"366",-0.862589355353201,0.384193851618801,-2.24519302357047,0.0247557437771407
"367",-0.38204492705936,0.265592437386562,-1.43846312349363,0.150302693389417
